name,age,height,citizenship,position,foot,current club,17/18 games,17/18 goals,17/18 assists,17/18 minutes,18/19 games,18/19 goals,18/19 assists,18/19 minutes,19/20 games,19/20 goals,19/20 assists,19/20 minutes,20/21 games,20/21 goals,20/21 assists,20/21 minutes,current league
Bruno,40.0,180.0,Spain,Defender - Right-Back,right,Retired,26.0,0.0,2107.0,0.0,18.0,0.0,1537.0,0.0,,,,,,,,,Premier League
Rohan Ince,28.0,194.0,England  Jamaica,midfield - Defensive Midfield,right,Maidenhead United,29.0,0.0,2088.0,0.0,,,,,15.0,0.0,655.0,0.0,6.0,0.0,535.0,0.0,Premier League
Dessie Hutchinson,24.0,,Ireland  England,midfield - Defensive Midfield,right,Retired,25.0,5.0,1849.0,0.0,,,,,,,,,,,,,Premier League
Davy Pröpper,29.0,185.0,Netherlands,midfield - Central Midfield,right,Brighton & Hove Albion,42.0,0.0,3429.0,0.0,35.0,1.0,2847.0,0.0,35.0,1.0,2828.0,0.0,4.0,0.0,292.0,0.0,Premier League
Pascal Groß,29.0,181.0,Germany,midfield - Central Midfield,right,Brighton & Hove Albion,39.0,7.0,3039.0,0.0,27.0,3.0,1977.0,0.0,31.0,2.0,1983.0,0.0,17.0,2.0,969.0,0.0,Premier League
Dale Stephens,31.0,185.0,England,midfield - Central Midfield,right,Burnley FC,39.0,1.0,3391.0,0.0,35.0,1.0,2940.0,0.0,34.0,0.0,2619.0,0.0,8.0,0.0,515.0,0.0,Premier League
Oliver Norwood,29.0,175.0,Northern Ireland  England,midfield - Central Midfield,right,Sheffield United,41.0,5.0,2317.0,0.0,44.0,3.0,3897.0,0.0,41.0,3.0,3346.0,0.0,13.0,0.0,745.0,0.0,Premier League
Beram Kayal,32.0,178.0,Israel,midfield - Central Midfield,right,Ihud Bnei Sakhnin,27.0,1.0,1429.0,0.0,25.0,1.0,1575.0,0.0,7.0,0.0,256.0,0.0,9.0,0.0,729.0,0.0,Premier League
Steve Sidwell,38.0,183.0,England,midfield - Central Midfield,right,Retired,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Premier League
Richie Towell,29.0,173.0,Ireland,midfield - Central Midfield,right,Salford City,46.0,6.0,3497.0,0.0,34.0,4.0,2475.0,0.0,31.0,5.0,2362.0,0.0,7.0,2.0,479.0,0.0,Premier League
Jayson Molumby,21.0,176.0,Ireland,midfield - Central Midfield,right,Preston North End,6.0,1.0,570.0,0.0,6.0,0.0,491.0,0.0,40.0,1.0,3121.0,0.0,6.0,0.0,426.0,0.0,Premier League
Max Sanders,22.0,175.0,England,midfield - Central Midfield,right,Brighton & Hove Albion U23,25.0,3.0,1886.0,0.0,15.0,2.0,1300.0,0.0,26.0,2.0,1988.0,0.0,6.0,1.0,385.0,0.0,Premier League
Solly March,26.0,180.0,England,midfield - Left Midfield,left,Brighton & Hove Albion,40.0,1.0,2105.0,0.0,37.0,2.0,2542.0,0.0,20.0,0.0,1188.0,0.0,16.0,2.0,1315.0,0.0,Premier League
Izzy Brown,24.0,182.0,England  Jamaica,midfield - Attacking Midfield,right,Sheffield Wednesday,15.0,0.0,402.0,0.0,2.0,0.0,11.0,0.0,28.0,1.0,1644.0,0.0,15.0,0.0,470.0,0.0,Premier League
Soufyan Ahannach,25.0,179.0,Netherlands  Morocco,midfield - Attacking Midfield,right,Without Club,23.0,1.0,1718.0,0.0,7.0,1.0,487.0,0.0,10.0,1.0,699.0,0.0,,,,,Premier League
José Izquierdo,28.0,171.0,Colombia,attack - Left Winger,right,Brighton & Hove Albion,38.0,5.0,2278.0,0.0,18.0,0.0,906.0,0.0,,,,,5.0,1.0,209.0,0.0,Premier League
Jamie Murphy,31.0,178.0,Scotland,attack - Left Winger,right,Hibernian FC,26.0,6.0,2084.0,0.0,8.0,1.0,513.0,0.0,13.0,7.0,973.0,0.0,12.0,2.0,795.0,0.0,Premier League
Jiri Skalak,28.0,177.0,Czech Republic,attack - Left Winger,right,Millwall FC,7.0,0.0,601.0,0.0,19.0,1.0,777.0,0.0,14.0,1.0,525.0,0.0,4.0,0.0,126.0,0.0,Premier League
Anthony Knockaert,29.0,172.0,France  Belgium,attack - Right Winger,left,Fulham FC,37.0,3.0,2666.0,0.0,36.0,4.0,2384.0,0.0,46.0,4.0,3133.0,0.0,19.0,1.0,1277.0,0.0,Premier League
James Tilley,22.0,174.0,England,attack - Right Winger,left,Grimsby Town,24.0,6.0,1366.0,0.0,34.0,2.0,2452.0,0.0,34.0,0.0,1376.0,0.0,15.0,2.0,666.0,0.0,Premier League
Jürgen Locadia,27.0,185.0,Netherlands  Curacao,attack - Centre-Forward,right,FC Cincinnati,26.0,11.0,1885.0,0.0,34.0,4.0,1730.0,0.0,32.0,6.0,2056.0,0.0,,,,,Premier League
Leonardo Ulloa,34.0,188.0,Argentina  Spain,attack - Centre-Forward,right,Rayo Vallecano,20.0,2.0,797.0,0.0,32.0,14.0,1761.0,0.0,23.0,7.0,1758.0,0.0,8.0,0.0,215.0,0.0,Premier League
Sam Baldock,31.0,170.0,England  Greece,attack - Centre-Forward,right,Reading FC,9.0,1.0,530.0,0.0,24.0,6.0,1539.0,0.0,28.0,6.0,1275.0,0.0,16.0,0.0,691.0,0.0,Premier League
Glenn Murray,37.0,186.0,England,attack - Centre-Forward,right,Watford FC,38.0,14.0,2239.0,0.0,42.0,15.0,2726.0,0.0,24.0,2.0,876.0,0.0,6.0,0.0,155.0,0.0,Premier League
Tomer Hemed,33.0,182.0,Israel  Poland,attack - Centre-Forward,right,Wellington Phoenix,19.0,2.0,1076.0,0.0,29.0,7.0,1426.0,0.0,19.0,0.0,826.0,0.0,2.0,0.0,82.0,0.0,Premier League
Aaron Connolly,20.0,175.0,Ireland,attack - Centre-Forward,right,Brighton & Hove Albion,22.0,9.0,1540.0,0.0,21.0,16.0,1519.0,0.0,29.0,7.0,1602.0,0.0,11.0,2.0,582.0,0.0,Premier League
Nick Pope,28.0,198.0,England,Goalkeeper,right,Burnley FC,38.0,0.0,3414.0,0.0,3.0,0.0,194.0,0.0,38.0,0.0,3420.0,0.0,15.0,0.0,1350.0,0.0,Premier League
Tom Heaton,34.0,188.0,England,Goalkeeper,right,Aston Villa,4.0,0.0,306.0,0.0,22.0,0.0,1980.0,0.0,20.0,0.0,1795.0,0.0,4.0,0.0,333.0,0.0,Premier League
Anders Lindegaard,36.0,193.0,Denmark,Goalkeeper,right,Helsingborgs IF,0.0,0.0,0.0,0.0,17.0,0.0,1546.0,0.0,11.0,1.0,951.0,0.0,,,,,Premier League
Adam Legzdins,34.0,190.0,England  Latvia,Goalkeeper,,Dundee FC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,90.0,0.0,Premier League
James Tarkowski,28.0,185.0,England  Poland,Defender - Centre-Back,right,Burnley FC,33.0,0.0,3000.0,0.0,42.0,3.0,3595.0,0.0,40.0,2.0,3600.0,0.0,15.0,0.0,1380.0,0.0,Premier League
Ben Mee,31.0,180.0,England,Defender - Centre-Back,left,Burnley FC,30.0,0.0,2700.0,0.0,43.0,0.0,3900.0,0.0,32.0,1.0,2880.0,0.0,10.0,1.0,930.0,0.0,Premier League
Kevin Long,30.0,188.0,Ireland,Defender - Centre-Back,right,Burnley FC,19.0,1.0,1740.0,0.0,12.0,1.0,1113.0,0.0,11.0,0.0,832.0,0.0,8.0,0.0,720.0,0.0,Premier League
Charlie Taylor,27.0,176.0,England,Defender - Left-Back,left,Burnley FC,14.0,0.0,1249.0,0.0,45.0,0.0,3839.0,0.0,26.0,0.0,2079.0,0.0,18.0,0.0,1539.0,0.0,Premier League
Stephen Ward,35.0,184.0,Ireland,Defender - Left-Back,left,Ipswich Town,28.0,1.0,2462.0,0.0,10.0,0.0,835.0,0.0,18.0,0.0,1494.0,0.0,16.0,0.0,1372.0,0.0,Premier League
Matthew Lowton,31.0,180.0,England,Defender - Right-Back,right,Burnley FC,27.0,0.0,2384.0,0.0,24.0,0.0,2078.0,0.0,20.0,0.0,1722.0,0.0,15.0,0.0,1270.0,0.0,Premier League
Phil Bardsley,35.0,180.0,Scotland  England,Defender - Right-Back,right,Burnley FC,15.0,0.0,1335.0,0.0,23.0,0.0,2092.0,0.0,22.0,0.0,1968.0,0.0,6.0,0.0,491.0,0.0,Premier League
Jack Cork,31.0,185.0,England,midfield - Defensive Midfield,right,Burnley FC,41.0,3.0,3608.0,0.0,45.0,3.0,3812.0,0.0,32.0,0.0,2773.0,0.0,2.0,0.0,117.0,0.0,Premier League
Ashley Westwood,30.0,174.0,England,midfield - Defensive Midfield,right,Burnley FC,22.0,0.0,1406.0,0.0,41.0,2.0,3382.0,0.0,37.0,2.0,3240.0,0.0,18.0,1.0,1532.0,0.0,Premier League
Jeff Hendrick,28.0,185.0,Ireland,midfield - Central Midfield,right,Newcastle United,36.0,2.0,2519.0,0.0,41.0,3.0,2735.0,0.0,27.0,3.0,2140.0,0.0,11.0,2.0,945.0,0.0,Premier League
Steven Defour,32.0,175.0,Belgium,midfield - Central Midfield,right,KV Mechelen,25.0,1.0,2009.0,0.0,9.0,0.0,681.0,0.0,12.0,0.0,736.0,0.0,4.0,0.0,240.0,0.0,Premier League
Scott Arfield,32.0,178.0,Canada  Scotland,midfield - Central Midfield,left,Rangers FC,20.0,2.0,1497.0,0.0,46.0,12.0,3605.0,0.0,49.0,9.0,3481.0,0.0,31.0,7.0,1823.0,0.0,Premier League
Dean Marney,36.0,183.0,England,midfield - Central Midfield,right,Without Club,0.0,0.0,0.0,0.0,19.0,1.0,1392.0,0.0,,,,,,,,,Premier League
Fredrik Ulvestad,28.0,183.0,Norway,midfield - Central Midfield,right,Without Club,28.0,1.0,2286.0,0.0,32.0,5.0,2875.0,0.0,30.0,12.0,2688.0,0.0,3.0,1.0,270.0,0.0,Premier League
Aiden O'Neill,22.0,178.0,Australia  Northern Ireland,midfield - Central Midfield,right,Melbourne City FC,27.0,1.0,1526.0,0.0,23.0,4.0,1924.0,0.0,18.0,0.0,1380.0,0.0,2.0,0.0,174.0,0.0,Premier League
Robbie Brady,28.0,176.0,Ireland,midfield - Left Midfield,left,Burnley FC,17.0,3.0,1405.0,0.0,17.0,0.0,760.0,0.0,18.0,1.0,526.0,0.0,12.0,1.0,799.0,0.0,Premier League
Georges-Kevin N'Koudou,25.0,172.0,France  Cameroon,attack - Left Winger,right,Besiktas JK,14.0,1.0,370.0,0.0,6.0,0.0,141.0,0.0,32.0,4.0,2173.0,0.0,11.0,2.0,636.0,0.0,Premier League
Dwight McNeil,21.0,183.0,England,attack - Left Winger,left,Burnley FC,2.0,0.0,90.0,0.0,26.0,3.0,2006.0,0.0,40.0,2.0,3445.0,0.0,15.0,0.0,1339.0,0.0,Premier League
Jóhann Berg Gudmundsson,30.0,186.0,Iceland,attack - Right Winger,left,Burnley FC,38.0,2.0,3047.0,0.0,36.0,3.0,2279.0,0.0,13.0,1.0,665.0,0.0,6.0,0.0,340.0,0.0,Premier League
Aaron Lennon,33.0,165.0,England  Ireland,attack - Right Winger,right,Kayserispor,33.0,0.0,2113.0,0.0,22.0,1.0,1563.0,0.0,19.0,0.0,734.0,0.0,14.0,0.0,972.0,0.0,Premier League
Jonathan Walters,37.0,183.0,Ireland  England,attack - Right Winger,right,Retired,5.0,0.0,94.0,0.0,4.0,0.0,277.0,0.0,,,,,,,,,Premier League
Chris Wood,29.0,191.0,New Zealand,attack - Centre-Forward,right,Burnley FC,29.0,12.0,1999.0,0.0,46.0,13.0,2970.0,0.0,35.0,14.0,2606.0,0.0,19.0,3.0,1496.0,0.0,Premier League
Ashley Barnes,31.0,186.0,England,attack - Centre-Forward,right,Burnley FC,39.0,10.0,2457.0,0.0,43.0,13.0,2832.0,0.0,19.0,6.0,1361.0,0.0,16.0,3.0,1091.0,0.0,Premier League
Sam Vokes,31.0,186.0,Wales  England,attack - Centre-Forward,right,Stoke City,32.0,4.0,1140.0,0.0,40.0,7.0,2190.0,0.0,41.0,7.0,2047.0,0.0,17.0,1.0,790.0,0.0,Premier League
Nahki Wells,30.0,170.0,Bermuda,attack - Centre-Forward,right,Bristol City,10.0,0.0,66.0,0.0,43.0,9.0,3104.0,0.0,46.0,20.0,2952.0,0.0,23.0,5.0,1591.0,0.0,Premier League
Chris Long,25.0,180.0,England,attack - Centre-Forward,right,Motherwell FC,43.0,9.0,2898.0,0.0,30.0,3.0,1235.0,0.0,31.0,11.0,1994.0,0.0,17.0,2.0,840.0,0.0,Premier League
Jonas Lössl,31.0,195.0,Denmark,Goalkeeper,right,Everton FC,40.0,0.0,3630.0,0.0,32.0,0.0,2867.0,0.0,15.0,0.0,1350.0,0.0,0.0,0.0,0.0,0.0,Premier League
Joel Coleman,25.0,198.0,England,Goalkeeper,right,Fleetwood Town,4.0,0.0,390.0,0.0,21.0,0.0,1950.0,0.0,4.0,0.0,277.0,0.0,2.0,0.0,148.0,0.0,Premier League
Rob Green,40.0,191.0,England,Goalkeeper,right,Retired,1.0,0.0,90.0,0.0,,,,,,,,,,,,,Premier League
Ryan Schofield,21.0,190.0,England,Goalkeeper,right,Huddersfield Town,,,,,17.0,0.0,1486.0,0.0,5.0,0.0,450.0,0.0,8.0,0.0,674.0,0.0,Premier League
Terence Kongolo,26.0,188.0,Netherlands  DR Congo,Defender - Centre-Back,left,Fulham FC,23.0,0.0,1920.0,0.0,32.0,1.0,2722.0,0.0,13.0,0.0,965.0,0.0,1.0,0.0,68.0,0.0,Premier League
Christopher Schindler,30.0,188.0,Germany,Defender - Centre-Back,right,Huddersfield Town,39.0,0.0,3401.0,0.0,38.0,1.0,3352.0,0.0,46.0,2.0,4140.0,0.0,13.0,0.0,864.0,0.0,Premier League
Zanka,30.0,189.0,Denmark  The Gambia,Defender - Centre-Back,right,FC Copenhagen,40.0,0.0,3630.0,0.0,25.0,3.0,2238.0,0.0,30.0,4.0,2147.0,0.0,13.0,0.0,1200.0,0.0,Premier League
Michael Hefele,30.0,192.0,Germany,Defender - Centre-Back,right,Nottingham Forest,6.0,0.0,416.0,0.0,18.0,0.0,1390.0,0.0,0.0,0.0,0.0,0.0,,,,,Premier League
Martin Cranie,34.0,183.0,England  Scotland,Defender - Centre-Back,right,Luton Town,13.0,0.0,413.0,0.0,16.0,0.0,970.0,0.0,25.0,2.0,1739.0,0.0,17.0,0.0,1327.0,0.0,Premier League
Scott Malone,29.0,189.0,England,Defender - Left-Back,left,Millwall FC,28.0,0.0,1506.0,0.0,35.0,2.0,2752.0,0.0,21.0,1.0,1446.0,0.0,19.0,2.0,1406.0,0.0,Premier League
Chris Löwe,31.0,173.0,Germany,Defender - Left-Back,left,SG Dynamo Dresden,25.0,0.0,1702.0,0.0,31.0,0.0,2159.0,0.0,22.0,1.0,1603.0,0.0,6.0,0.0,464.0,0.0,Premier League
Tareiq Holmes-Dennis,25.0,175.0,England  Jamaica,Defender - Left-Back,left,Retired,1.0,0.0,39.0,0.0,21.0,1.0,1661.0,0.0,9.0,0.0,356.0,0.0,,,,,Premier League
Florent Hadergjonaj,26.0,182.0,Kosovo  Switzerland,Defender - Right-Back,right,Kasimpasa,29.0,0.0,2109.0,0.0,24.0,0.0,1841.0,0.0,35.0,0.0,2626.0,0.0,14.0,0.0,1145.0,0.0,Premier League
Tommy Smith,28.0,185.0,England,Defender - Right-Back,right,Stoke City,27.0,0.0,2062.0,0.0,16.0,0.0,1231.0,0.0,33.0,0.0,2780.0,0.0,24.0,1.0,1899.0,0.0,Premier League
Jordan Williams,21.0,179.0,England,Defender - Right-Back,right,Barnsley FC,15.0,0.0,871.0,0.0,15.0,1.0,1065.0,0.0,33.0,0.0,2781.0,0.0,10.0,1.0,810.0,0.0,Premier League
Danny Williams,31.0,182.0,United States  Germany,midfield - Defensive Midfield,right,Without Club,24.0,1.0,1422.0,0.0,6.0,0.0,162.0,0.0,11.0,0.0,733.0,0.0,,,,,Premier League
Jon Gorenc Stankovic,24.0,190.0,Slovenia,midfield - Defensive Midfield,right,SK Sturm Graz,0.0,0.0,0.0,0.0,13.0,1.0,897.0,0.0,21.0,1.0,1488.0,0.0,14.0,3.0,1234.0,0.0,Premier League
Aaron Mooy,30.0,179.0,Australia  Netherlands,midfield - Central Midfield,right,Shanghai SIPG,38.0,4.0,3207.0,0.0,30.0,3.0,2348.0,0.0,50.0,3.0,3509.0,0.0,,,,,Premier League
Jonathan Hogg,32.0,176.0,England,midfield - Central Midfield,right,Huddersfield Town,33.0,0.0,2661.0,0.0,30.0,0.0,2467.0,0.0,38.0,0.0,3112.0,0.0,23.0,0.0,1887.0,0.0,Premier League
Philip Billing,24.0,198.0,Denmark  Nigeria,midfield - Central Midfield,left,AFC Bournemouth,22.0,1.0,1172.0,0.0,27.0,2.0,2191.0,0.0,36.0,3.0,2628.0,0.0,17.0,1.0,1093.0,0.0,Premier League
Dean Whitehead,38.0,183.0,England,midfield - Central Midfield,right,Retired,7.0,0.0,211.0,0.0,,,,,,,,,,,,,Premier League
Lewis O'Brien,22.0,173.0,England,midfield - Central Midfield,left,Huddersfield Town,0.0,0.0,0.0,0.0,46.0,4.0,3969.0,0.0,39.0,2.0,3293.0,0.0,19.0,1.0,1466.0,0.0,Premier League
Alex Pritchard,27.0,168.0,England,midfield - Attacking Midfield,right,Huddersfield Town,24.0,2.0,1607.0,0.0,32.0,2.0,2179.0,0.0,18.0,0.0,964.0,0.0,12.0,0.0,621.0,0.0,Premier League
Kasey Palmer,24.0,175.0,England,midfield - Attacking Midfield,right,Bristol City,22.0,2.0,735.0,0.0,34.0,5.0,1465.0,0.0,27.0,1.0,1171.0,0.0,14.0,3.0,538.0,0.0,Premier League
Abdelhamid Sabiri,24.0,186.0,Germany  Morocco,midfield - Attacking Midfield,right,Ascoli Calcio,10.0,0.0,505.0,0.0,3.0,0.0,93.0,0.0,25.0,4.0,1124.0,0.0,15.0,5.0,1008.0,0.0,Premier League
Jack Payne,26.0,165.0,England,midfield - Attacking Midfield,left,Swindon Town,52.0,8.0,3303.0,0.0,47.0,9.0,3644.0,0.0,30.0,2.0,1989.0,0.0,22.0,2.0,1554.0,0.0,Premier League
Rajiv van La Parra,29.0,181.0,Netherlands  Suriname,attack - Left Winger,right,UD Logroñés,38.0,5.0,2490.0,0.0,10.0,0.0,565.0,0.0,16.0,1.0,957.0,0.0,4.0,0.0,116.0,0.0,Premier League
Tom Ince,28.0,178.0,England  Barbados,attack - Right Winger,left,Stoke City,37.0,3.0,2745.0,0.0,41.0,6.0,3314.0,0.0,40.0,3.0,2869.0,0.0,8.0,0.0,343.0,0.0,Premier League
Joe Lolley,28.0,179.0,England,attack - Right Winger,right,Nottingham Forest,26.0,5.0,1569.0,0.0,51.0,12.0,3749.0,0.0,44.0,10.0,3378.0,0.0,22.0,1.0,1292.0,0.0,Premier League
Sean Scannell,30.0,176.0,Ireland  England,attack - Right Winger,right,Grimsby Town,20.0,0.0,1126.0,0.0,18.0,0.0,1438.0,0.0,18.0,2.0,930.0,0.0,10.0,0.0,579.0,0.0,Premier League
Steve Mounié,26.0,190.0,Benin  France,attack - Centre-Forward,right,Stade Brest 29,31.0,9.0,2157.0,0.0,32.0,2.0,1820.0,0.0,32.0,8.0,1454.0,0.0,16.0,5.0,1255.0,0.0,Premier League
Laurent Depoitre,32.0,191.0,Belgium,attack - Centre-Forward,right,KAA Gent,35.0,6.0,1988.0,0.0,25.0,0.0,1195.0,0.0,35.0,15.0,2609.0,0.0,15.0,2.0,784.0,0.0,Premier League
Elias Kachunga,28.0,178.0,DR Congo  Germany,attack - Centre-Forward,right,Sheffield Wednesday,21.0,1.0,1444.0,0.0,22.0,0.0,1361.0,0.0,37.0,3.0,2724.0,0.0,16.0,1.0,711.0,0.0,Premier League
Collin Quaner,29.0,191.0,Germany  Ghana,attack - Centre-Forward,right,St. Mirren FC,31.0,0.0,1679.0,0.0,18.0,4.0,1013.0,0.0,5.0,0.0,66.0,0.0,,,,,Premier League
Jordy Hiwula,26.0,178.0,England,attack - Centre-Forward,right,Portsmouth FC,53.0,13.0,2647.0,0.0,43.0,13.0,3384.0,0.0,18.0,4.0,1365.0,0.0,5.0,3.0,251.0,0.0,Premier League
Wojciech Szczesny,30.0,196.0,Poland,Goalkeeper,right,Juventus FC,21.0,0.0,1800.0,0.0,41.0,0.0,3690.0,0.0,37.0,0.0,3312.0,0.0,16.0,0.0,1440.0,0.0,Serie A
Gianluigi Buffon,42.0,192.0,Italy,Goalkeeper,right,Juventus FC,34.0,0.0,3033.0,0.0,25.0,0.0,2264.0,0.0,15.0,0.0,1350.0,0.0,5.0,0.0,450.0,0.0,Serie A
Carlo Pinsoglio,30.0,194.0,Italy,Goalkeeper,left,Juventus FC,1.0,0.0,27.0,0.0,1.0,0.0,90.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,Serie A
Mattia Del Favero,22.0,190.0,Italy,Goalkeeper,right,Delfino Pescara 1936,12.0,0.0,1080.0,0.0,25.0,0.0,2250.0,0.0,18.0,0.0,1650.0,0.0,1.0,0.0,120.0,0.0,Serie A
Leonardo Loria,21.0,195.0,Italy,Goalkeeper,right,AC Pisa 1909,29.0,0.0,2640.0,0.0,30.0,0.0,2700.0,0.0,27.0,0.0,2415.0,0.0,1.0,0.0,90.0,0.0,Serie A
Medhi Benatia,33.0,190.0,Morocco  France,Defender - Centre-Back,right,Al-Duhail SC,32.0,4.0,2637.0,0.0,20.0,2.0,1604.0,0.0,24.0,0.0,2033.0,0.0,5.0,0.0,299.0,0.0,Serie A
Daniele Rugani,26.0,190.0,Italy,Defender - Centre-Back,right,Stade Rennais FC,26.0,2.0,2225.0,0.0,20.0,2.0,1711.0,0.0,14.0,0.0,1047.0,0.0,2.0,0.0,107.0,0.0,Serie A
Giorgio Chiellini,36.0,187.0,Italy,Defender - Centre-Back,left,Juventus FC,38.0,0.0,3172.0,0.0,34.0,1.0,2738.0,0.0,4.0,1.0,201.0,0.0,5.0,0.0,290.0,0.0,Serie A
Benedikt Höwedes,32.0,188.0,Germany,Defender - Centre-Back,right,Retired,3.0,1.0,248.0,0.0,26.0,4.0,2000.0,0.0,24.0,0.0,2104.0,0.0,,,,,Serie A
Andrea Barzagli,39.0,187.0,Italy,Defender - Centre-Back,right,Retired,38.0,0.0,2372.0,0.0,10.0,0.0,367.0,0.0,,,,,,,,,Serie A
Alex Sandro,29.0,181.0,Brazil,Defender - Left-Back,left,Juventus FC,39.0,4.0,3280.0,0.0,43.0,1.0,3322.0,0.0,41.0,1.0,3466.0,0.0,10.0,0.0,662.0,0.0,Serie A
Juan Cuadrado,32.0,176.0,Colombia,Defender - Right-Back,right,Juventus FC,29.0,5.0,1915.0,0.0,23.0,1.0,1552.0,0.0,45.0,3.0,3441.0,0.0,18.0,0.0,1386.0,0.0,Serie A
Mattia De Sciglio,28.0,183.0,Italy,Defender - Right-Back,right,Olympique Lyon,20.0,1.0,1484.0,0.0,28.0,0.0,2231.0,0.0,13.0,0.0,774.0,0.0,12.0,0.0,452.0,0.0,Serie A
Stephan Lichtsteiner,36.0,182.0,Switzerland,Defender - Right-Back,right,Retired,32.0,0.0,2018.0,0.0,23.0,1.0,1732.0,0.0,20.0,0.0,1346.0,0.0,,,,,Serie A
Miralem Pjanic,30.0,178.0,Bosnia-Herzegovina  Luxembourg,midfield - Central Midfield,right,FC Barcelona,44.0,7.0,3569.0,0.0,44.0,4.0,3275.0,0.0,43.0,3.0,3350.0,0.0,18.0,0.0,858.0,0.0,Serie A
Blaise Matuidi,33.0,175.0,France  Angola,midfield - Central Midfield,left,Inter Miami CF,49.0,4.0,3257.0,0.0,42.0,3.0,3290.0,0.0,61.0,2.0,4248.0,0.0,,,,,Serie A
Sami Khedira,33.0,189.0,Germany  Tunisia,midfield - Central Midfield,right,Juventus FC,39.0,9.0,2877.0,0.0,17.0,2.0,977.0,0.0,18.0,0.0,978.0,0.0,,,,,Serie A
Rodrigo Bentancur,23.0,187.0,Uruguay,midfield - Central Midfield,right,Juventus FC,27.0,0.0,947.0,0.0,40.0,2.0,2724.0,0.0,43.0,1.0,3095.0,0.0,20.0,0.0,1307.0,0.0,Serie A
Stefano Sturaro,27.0,181.0,Italy,midfield - Central Midfield,right,Genoa CFC,19.0,0.0,983.0,0.0,8.0,1.0,410.0,0.0,18.0,1.0,1285.0,0.0,7.0,1.0,513.0,0.0,Serie A
Claudio Marchisio,34.0,180.0,Italy,midfield - Central Midfield,right,Retired,20.0,0.0,1055.0,0.0,15.0,2.0,743.0,0.0,,,,,,,,,Serie A
Fabrizio Caligara,20.0,180.0,Italy,midfield - Central Midfield,left,Cagliari Calcio,20.0,1.0,1393.0,0.0,6.0,0.0,244.0,0.0,16.0,1.0,772.0,0.0,11.0,0.0,267.0,0.0,Serie A
Simone Muratore,22.0,186.0,Italy,midfield - Central Midfield,right,AC Reggiana 1919,21.0,0.0,1590.0,0.0,36.0,2.0,2397.0,0.0,23.0,1.0,1200.0,0.0,13.0,0.0,737.0,0.0,Serie A
Leonardo Merio,21.0,178.0,Italy,midfield - Central Midfield,right,FC Pro Vercelli 1892,19.0,0.0,684.0,0.0,11.0,0.0,762.0,0.0,3.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,Serie A
Kwadwo Asamoah,32.0,173.0,Ghana,midfield - Left Midfield,left,Without Club,26.0,0.0,2029.0,0.0,42.0,0.0,3578.0,0.0,11.0,0.0,899.0,0.0,,,,,Serie A
Ferdinando Del Sole,22.0,179.0,Italy,midfield - Attacking Midfield,left,Juventus U23,34.0,7.0,2245.0,0.0,13.0,2.0,194.0,0.0,13.0,2.0,488.0,0.0,9.0,2.0,390.0,0.0,Serie A
Grigoris Kastanos,22.0,179.0,Cyprus,midfield - Attacking Midfield,left,Frosinone Calcio,4.0,0.0,110.0,0.0,33.0,3.0,2716.0,0.0,26.0,0.0,1565.0,0.0,14.0,1.0,1046.0,0.0,Serie A
Marko Pjaca,25.0,186.0,Croatia,attack - Left Winger,right,Genoa CFC,13.0,4.0,710.0,0.0,19.0,1.0,744.0,0.0,5.0,1.0,175.0,0.0,17.0,3.0,709.0,0.0,Serie A
Douglas Costa,30.0,172.0,Brazil,attack - Right Winger,left,Bayern Munich,47.0,6.0,2912.0,0.0,25.0,1.0,969.0,0.0,29.0,3.0,1084.0,0.0,18.0,1.0,608.0,0.0,Serie A
Federico Bernardeschi,26.0,183.0,Italy,attack - Right Winger,left,Juventus FC,31.0,5.0,1104.0,0.0,39.0,3.0,2206.0,0.0,38.0,2.0,1971.0,0.0,17.0,0.0,425.0,0.0,Serie A
Paulo Dybala,27.0,177.0,Argentina  Italy,attack - Second Striker,left,Juventus FC,46.0,26.0,3378.0,0.0,42.0,10.0,2820.0,0.0,46.0,17.0,2910.0,0.0,15.0,3.0,816.0,0.0,Serie A
Gonzalo Higuaín,33.0,184.0,Argentina  France,attack - Centre-Forward,right,Inter Miami CF,50.0,23.0,3877.0,0.0,40.0,13.0,3174.0,0.0,53.0,12.0,3447.0,0.0,,,,,Serie A
Mario Mandzukic,34.0,190.0,Croatia,attack - Centre-Forward,right,Without Club,43.0,10.0,3208.0,0.0,33.0,10.0,2599.0,0.0,7.0,1.0,572.0,0.0,,,,,Serie A
Moise Kean,20.0,183.0,Italy  Cote d'Ivoire,attack - Centre-Forward,right,Paris Saint-Germain,20.0,4.0,1221.0,0.0,17.0,7.0,661.0,0.0,33.0,2.0,1024.0,0.0,21.0,12.0,1254.0,0.0,Serie A
Luigi Sepe,29.0,185.0,Italy,Goalkeeper,left,Parma Calcio 1913,3.0,0.0,270.0,0.0,38.0,0.0,3420.0,0.0,35.0,0.0,3150.0,0.0,17.0,0.0,1530.0,0.0,Serie A
